Average Voltage,Average Current,Uncertainty Voltage,Uncertainty Current
1.1940000000000002,1.8181818181818182e-05,0.0035777087639996667,9.958591954639385e-06
1.1939999999999997,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.188,3.6363636363636364e-05,0.0017888543819998333,8.131156281817418e-06
1.2040000000000002,0.0,0.002190890230020666,0.0
1.198,1.8181818181818182e-05,0.008671793355471528,9.958591954639385e-06
1.208,9.090909090909091e-06,0.003346640106136305,8.131156281817417e-06
1.214,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.204,1.8181818181818182e-05,0.008294576541331096,9.958591954639385e-06
1.214,2.7272727272727273e-05,0.0021908902300206666,9.958591954639385e-06
1.22,3.6363636363636364e-05,0.0028284271247461922,1.5212000482437737e-05
1.2280000000000002,9.090909090909091e-06,0.0017888543819998333,8.131156281817417e-06
1.222,2.7272727272727273e-05,0.003346640106136305,9.958591954639385e-06
1.2280000000000002,2.7272727272727273e-05,0.004381780460041333,9.958591954639385e-06
1.234,1.8181818181818182e-05,0.0035777087639996667,9.958591954639385e-06
1.232,4.545454545454546e-05,0.004381780460041332,1.2856486930664501e-05
1.246,9.090909090909091e-06,0.002190890230020666,8.131156281817417e-06
1.2440000000000002,2.7272727272727273e-05,0.002190890230020666,9.958591954639385e-06
1.2440000000000002,2.7272727272727273e-05,0.002190890230020666,9.958591954639385e-06
1.242,1.8181818181818182e-05,0.0052153619241621235,9.958591954639385e-06
1.246,4.545454545454546e-05,0.0035777087639996667,1.2856486930664501e-05
1.262,0.0,0.003346640106136305,0.0
1.258,1.8181818181818182e-05,0.003346640106136305,9.958591954639385e-06
1.252,2.7272727272727273e-05,0.007694153624668544,9.958591954639385e-06
1.266,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.2600000000000002,5.4545454545454546e-05,0.006928203230275516,3.9417242524870546e-05
1.2739999999999998,9.090909090909091e-06,0.0035777087639996667,8.131156281817417e-06
1.276,2.7272727272727273e-05,0.004560701700396556,1.6262312563634833e-05
1.2719999999999998,2.7272727272727273e-05,0.0017888543819998333,9.958591954639385e-06
1.282,1.8181818181818182e-05,0.0052153619241621235,1.6262312563634833e-05
1.27,5.4545454545454546e-05,0.006928203230275516,1.5212000482437738e-05
1.292,9.090909090909091e-06,0.0017888543819998333,8.131156281817417e-06
1.2840000000000003,4.545454545454546e-05,0.002190890230020666,1.2856486930664501e-05
1.282,9.090909090909091e-06,0.006572670690061999,8.131156281817417e-06
1.298,9.090909090909091e-06,0.0017888543819998333,8.131156281817417e-06
1.292,5.4545454545454546e-05,0.007155417527999333,2.987577586391815e-05
1.3060000000000003,2.7272727272727273e-05,0.002190890230020666,9.958591954639385e-06
1.294,4.545454545454546e-05,0.007797435475847179,0.0
1.3039999999999998,2.7272727272727273e-05,0.0060663003552412454,9.958591954639385e-06
1.318,9.090909090909091e-06,0.0017888543819998333,8.131156281817417e-06
1.314,2.7272727272727273e-05,0.002190890230020666,9.958591954639385e-06
1.314,3.6363636363636364e-05,0.0060663003552412454,1.5212000482437738e-05
1.326,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.326,3.6363636363636364e-05,0.0035777087639996667,1.5212000482437738e-05
1.3240000000000003,4.545454545454545e-05,0.0035777087639996667,1.28564869306645e-05
1.3379999999999999,9.090909090909091e-06,0.0017888543819998333,8.131156281817417e-06
1.326,2.7272727272727273e-05,0.006066300355241246,9.958591954639385e-06
1.316,8.181818181818183e-05,0.007266360849833986,3.4973425566675174e-05
1.334,3.6363636363636364e-05,0.008294576541331096,1.5212000482437738e-05
1.338,4.545454545454546e-05,0.0017888543819998333,1.2856486930664501e-05
1.342,2.7272727272727273e-05,0.003346640106136305,9.958591954639385e-06
1.348,2.7272727272727273e-05,0.003346640106136305,9.958591954639385e-06
1.3560000000000003,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.3560000000000003,2.7272727272727273e-05,0.005366563145999499,9.958591954639385e-06
1.354,3.6363636363636364e-05,0.0035777087639996667,1.5212000482437737e-05
1.364,2.7272727272727273e-05,0.004560701700396525,9.958591954639385e-06
1.3720000000000003,2.7272727272727273e-05,0.006572670690061962,9.958591954639385e-06
1.366,2.7272727272727273e-05,0.00219089023002065,9.958591954639385e-06
1.3679999999999999,2.7272727272727273e-05,0.006572670690061961,9.958591954639385e-06
1.3699999999999997,3.6363636363636364e-05,0.007999999999999974,1.5212000482437738e-05
1.372,4.545454545454546e-05,0.005215361924162085,1.2856486930664501e-05
1.3859999999999997,1.8181818181818182e-05,0.0035777087639996667,9.958591954639385e-06
1.3859999999999997,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.382,1.8181818181818182e-05,0.007155417527999293,9.958591954639385e-06
1.388,3.6363636363636364e-05,0.003346640106136305,1.5212000482437738e-05
1.382,3.6363636363636364e-05,0.003346640106136305,1.5212000482437737e-05
1.3980000000000001,2.7272727272727273e-05,0.004381780460041333,1.6262312563634833e-05
1.408,9.090909090909091e-06,0.0017888543819998333,8.131156281817417e-06
1.406,2.7272727272727273e-05,0.0035777087639996667,9.958591954639385e-06
1.406,4.545454545454546e-05,0.0021908902300206666,0.0
1.41,3.6363636363636364e-05,0.0028284271247461922,8.131156281817418e-06
1.416,2.7272727272727273e-05,0.0035777087639996667,9.958591954639385e-06
1.422,2.7272727272727273e-05,0.003346640106136305,9.958591954639385e-06
1.43,1.8181818181818182e-05,0.0040000000000000036,9.958591954639385e-06
1.4279999999999997,4.545454545454545e-05,0.0052153619241621235,1.818181818181818e-05
1.43,2.7272727272727273e-05,0.0028284271247461922,9.958591954639385e-06
1.422,4.545454545454545e-05,0.0052153619241621235,1.28564869306645e-05
1.438,2.7272727272727273e-05,0.0017888543819998333,9.958591954639385e-06
1.436,9.090909090909091e-06,0.00669328021227261,8.131156281817417e-06
1.4460000000000002,1.8181818181818182e-05,0.003577708763999667,1.6262312563634833e-05
1.4300000000000002,9.09090909090909e-05,0.01019803902718558,4.6354722850843496e-05
1.45,1.8181818181818182e-05,0.0028284271247461922,9.958591954639385e-06
1.452,2.7272727272727273e-05,0.0017888543819998333,9.958591954639385e-06
1.46,9.090909090909091e-06,0.0,8.131156281817417e-06
1.46,2.7272727272727273e-05,0.0028284271247461922,9.958591954639385e-06
1.462,2.7272727272727273e-05,0.003346640106136305,1.6262312563634833e-05
1.464,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.4659999999999997,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.474,2.7272727272727273e-05,0.002190890230020666,9.958591954639385e-06
1.4780000000000002,9.090909090909091e-06,0.0017888543819998333,8.131156281817417e-06
1.476,3.6363636363636364e-05,0.004560701700396556,8.131156281817418e-06
1.4760000000000002,5.4545454545454546e-05,0.004560701700396556,2.3706190564373268e-05
1.4920000000000002,0.0,0.0017888543819998333,0.0
1.484,3.6363636363636364e-05,0.004560701700396556,1.5212000482437738e-05
1.486,2.7272727272727273e-05,0.005366563145999499,9.958591954639385e-06
1.4940000000000002,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.482,9.090909090909092e-05,0.009959919678390994,5.3008653589502735e-05
1.5,4.545454545454545e-05,0.004898979485566361,2.2268088570756165e-05
1.502,3.6363636363636364e-05,0.005932958789676535,1.5212000482437737e-05
1.51,2.7272727272727273e-05,0.0040000000000000036,9.958591954639385e-06
1.514,2.7272727272727273e-05,0.004560701700396556,1.6262312563634833e-05
1.512,2.7272727272727273e-05,0.0017888543819998333,9.958591954639385e-06
1.516,2.7272727272727273e-05,0.0035777087639996667,9.958591954639385e-06
1.512,5.4545454545454546e-05,0.004381780460041332,1.9917183909278766e-05
1.5260000000000002,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.522,2.7272727272727273e-05,0.0052153619241621235,9.958591954639385e-06
1.528,3.6363636363636364e-05,0.003346640106136305,1.5212000482437738e-05
1.5319999999999998,1.8181818181818182e-05,0.003346640106136305,9.958591954639385e-06
1.538,1.8181818181818182e-05,0.003346640106136305,9.958591954639385e-06
1.5379999999999998,9.090909090909091e-06,0.004381780460041333,8.131156281817417e-06
1.546,2.7272727272727273e-05,0.002190890230020666,1.6262312563634833e-05
1.55,0.0,0.0,0.0
1.548,9.090909090909091e-06,0.0017888543819998333,8.131156281817417e-06
1.552,3.6363636363636364e-05,0.0017888543819998333,1.5212000482437738e-05
1.5539999999999998,1.8181818181818182e-05,0.0021908902300206666,9.958591954639385e-06
1.5539999999999998,2.7272727272727273e-05,0.002190890230020666,9.958591954639385e-06
1.566,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.564,0.0,0.005366563145999499,0.0
1.568,1.8181818181818182e-05,0.003346640106136305,9.958591954639385e-06
1.5660000000000003,1.8181818181818182e-05,0.003577708763999667,9.958591954639385e-06
1.568,5.4545454545454546e-05,0.0052153619241621235,2.3706190564373268e-05
1.562,9.090909090909092e-05,0.01245792920191796,5.3008653589502735e-05
1.5859999999999999,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.578,2.7272727272727273e-05,0.004381780460041332,9.958591954639385e-06
1.576,6.363636363636364e-05,0.011171392035015161,4.7412381128746536e-05
1.5900000000000003,1.8181818181818182e-05,0.0040000000000000036,9.958591954639385e-06
1.5859999999999999,2.7272727272727273e-05,0.0060663003552412454,9.958591954639385e-06
1.598,9.090909090909091e-06,0.0017888543819998333,8.131156281817417e-06
1.608,9.090909090909091e-06,0.0017888543819998333,8.131156281817417e-06
1.596,3.6363636363636364e-05,0.008763560920082666,1.5212000482437737e-05
1.6079999999999999,1.8181818181818182e-05,0.0017888543819998333,9.958591954639385e-06
1.6079999999999999,2.7272727272727273e-05,0.0103537432844358,9.958591954639385e-06
1.6160000000000003,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.6179999999999999,1.8181818181818182e-05,0.0017888543819998231,9.958591954639385e-06
1.6119999999999997,7.272727272727273e-05,0.011798304963002071,4.5636001447313204e-05
1.6199999999999999,4.545454545454546e-05,0.0028284271247461922,1.2856486930664501e-05
1.6199999999999999,3.6363636363636364e-05,0.002828427124746161,8.131156281817418e-06
1.6320000000000001,9.090909090909091e-06,0.003346640106136305,8.131156281817417e-06
1.6279999999999997,3.6363636363636364e-05,0.007155417527999324,3.252462512726967e-05
1.638,2.7272727272727273e-05,0.003346640106136305,9.958591954639385e-06
1.6239999999999999,2.7272727272727273e-05,0.010807404868884998,9.958591954639385e-06
1.6219999999999999,7.272727272727273e-05,0.009549869109050653,4.5636001447313204e-05
1.6460000000000001,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.6300000000000001,0.0001,0.010954451150103331,5.5148185047647644e-05
1.656,9.090909090909091e-06,0.002190890230020666,8.131156281817417e-06
1.654,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.642,8.181818181818182e-05,0.007694153624668544,3.497342556667517e-05
1.656,3.6363636363636364e-05,0.0021908902300206666,8.131156281817418e-06
1.668,1.8181818181818182e-05,0.003346640106136305,9.958591954639385e-06
1.6620000000000001,2.7272727272727273e-05,0.004381780460041332,9.958591954639385e-06
1.6639999999999997,2.7272727272727273e-05,0.00669328021227261,9.958591954639385e-06
1.6759999999999997,9.090909090909091e-06,0.002190890230020666,8.131156281817417e-06
1.6619999999999997,9.09090909090909e-05,0.009549869109050665,4.264014327112208e-05
1.666,5.4545454545454546e-05,0.010807404868885045,1.9917183909278766e-05
1.682,4.545454545454546e-05,0.0017888543819998333,1.2856486930664501e-05
1.684,4.545454545454546e-05,0.0060663003552412454,2.226808857075616e-05
1.674,4.545454545454546e-05,0.0035777087639996667,0.0
1.6920000000000002,1.8181818181818182e-05,0.003346640106136305,9.958591954639385e-06
1.698,1.8181818181818182e-05,0.0017888543819998333,9.958591954639385e-06
1.702,9.090909090909091e-06,0.0017888543819998333,8.131156281817417e-06
1.6939999999999997,6.363636363636364e-05,0.008294576541331094,3.7702620642414035e-05
1.7079999999999997,1.8181818181818182e-05,0.0017888543819998333,9.958591954639385e-06
1.7080000000000002,3.6363636363636364e-05,0.0052153619241621235,1.5212000482437738e-05
1.716,9.090909090909091e-06,0.004560701700396556,8.131156281817417e-06
1.7120000000000002,6.363636363636364e-05,0.003346640106136305,3.0424000964875473e-05
1.7240000000000002,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.7099999999999997,8.181818181818182e-05,0.009380831519646868,4.340849595023027e-05
1.732,0.0,0.0017888543819998333,0.0
1.72,5.4545454545454546e-05,0.006928203230275516,8.131156281817417e-06
1.73,4.545454545454546e-05,0.0040000000000000036,1.8181818181818182e-05
1.738,2.7272727272727273e-05,0.003346640106136305,9.958591954639385e-06
1.7400000000000002,3.6363636363636364e-05,0.0028284271247461922,8.131156281817418e-06
1.746,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.746,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.746,3.6363636363636364e-05,0.002190890230020666,1.5212000482437738e-05
1.75,2.7272727272727273e-05,0.006324555320336764,1.6262312563634833e-05
1.752,2.7272727272727273e-05,0.003346640106136305,9.958591954639385e-06
1.752,3.6363636363636364e-05,0.003346640106136305,1.5212000482437738e-05
1.752,5.4545454545454546e-05,0.003346640106136305,8.131156281817418e-06
1.766,1.8181818181818182e-05,0.0021908902300206666,9.958591954639385e-06
1.7760000000000002,2.7272727272727273e-05,0.007266360849833986,1.6262312563634833e-05
1.7719999999999998,9.090909090909091e-06,0.003346640106136305,8.131156281817417e-06
1.7740000000000002,2.7272727272727273e-05,0.004560701700396556,1.6262312563634833e-05
1.768,3.6363636363636364e-05,0.006572670690061999,8.131156281817418e-06
1.784,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.778,4.545454545454546e-05,0.0017888543819998333,0.0
1.786,2.7272727272727273e-05,0.002190890230020666,9.958591954639385e-06
1.784,9.090909090909091e-06,0.0060663003552412454,8.131156281817417e-06
1.796,1.8181818181818182e-05,0.0021908902300206666,9.958591954639385e-06
1.796,0.0,0.006066300355241246,0.0
1.8060000000000003,1.8181818181818182e-05,0.0035777087639996667,1.6262312563634833e-05
1.81,1.8181818181818182e-05,0.0028284271247461922,9.958591954639385e-06
1.8080000000000003,3.6363636363636364e-05,0.0017888543819998333,1.5212000482437738e-05
1.814,3.6363636363636364e-05,0.0035777087639996667,1.991718390927877e-05
1.818,9.090909090909091e-06,0.0017888543819998333,8.131156281817417e-06
1.816,3.6363636363636364e-05,0.002190890230020666,1.5212000482437738e-05
1.812,7.272727272727273e-05,0.011798304963002111,4.5636001447313204e-05
1.8240000000000003,2.7272727272727273e-05,0.004560701700396556,1.6262312563634833e-05
1.828,1.8181818181818182e-05,0.003346640106136305,9.958591954639385e-06
1.8359999999999999,3.6363636363636364e-05,0.006066300355241246,1.5212000482437737e-05
1.83,3.6363636363636364e-05,0.0028284271247461922,8.131156281817418e-06
1.8359999999999999,2.7272727272727273e-05,0.0035777087639996667,9.958591954639385e-06
1.83,5.4545454545454546e-05,0.008000000000000007,3.252462512726967e-05
1.8359999999999999,4.545454545454546e-05,0.002190890230020666,0.0
1.842,1.8181818181818182e-05,0.0017888543819998333,9.958591954639385e-06
1.842,3.6363636363636364e-05,0.003346640106136305,1.5212000482437738e-05
1.8439999999999999,3.6363636363636364e-05,0.005366563145999499,8.131156281817418e-06
1.844,4.545454545454545e-05,0.0060663003552412454,1.28564869306645e-05
1.8500000000000003,4.545454545454546e-05,0.0028284271247461922,1.2856486930664501e-05
1.8679999999999999,0.0,0.0017888543819998333,0.0
1.864,9.090909090909091e-06,0.0060663003552412125,8.131156281817417e-06
1.8660000000000003,2.7272727272727273e-05,0.0035777087639996315,9.958591954639385e-06
1.866,6.363636363636364e-05,0.0021908902300206414,9.958591954639385e-06
1.876,2.7272727272727273e-05,0.006066300355241222,9.958591954639385e-06
1.8799999999999997,2.7272727272727273e-05,0.0040000000000000036,9.958591954639385e-06
1.8839999999999997,3.6363636363636364e-05,0.002190890230020666,8.131156281817418e-06
1.886,3.6363636363636364e-05,0.0035777087639996667,1.5212000482437738e-05
1.8800000000000001,6.363636363636364e-05,0.009797958971132722,3.7702620642414035e-05
1.884,4.545454545454546e-05,0.0021908902300206666,0.0
1.8940000000000001,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
1.9,5.4545454545454546e-05,0.009380831519646866,1.5212000482437737e-05
1.892,7.272727272727273e-05,0.011798304963002111,4.5636001447313204e-05
1.9100000000000001,1.8181818181818182e-05,0.0028284271247461922,9.958591954639385e-06
1.902,2.7272727272727273e-05,0.003346640106136305,9.958591954639385e-06
1.918,9.090909090909091e-06,0.004381780460041332,8.131156281817417e-06
1.9099999999999997,3.6363636363636364e-05,0.00489897948556636,1.5212000482437738e-05
1.92,1.8181818181818182e-05,0.0028284271247461922,9.958591954639385e-06
1.922,2.7272727272727273e-05,0.0017888543819998333,9.958591954639385e-06
1.9159999999999997,5.4545454545454546e-05,0.008294576541331096,1.9917183909278766e-05
1.924,2.7272727272727273e-05,0.005366563145999499,1.6262312563634833e-05
1.94,0.0,0.004898979485566361,0.0
1.938,1.8181818181818182e-05,0.0052153619241621235,9.958591954639385e-06
1.932,4.545454545454545e-05,0.003346640106136305,1.818181818181818e-05
1.9339999999999997,6.363636363636364e-05,0.008294576541331094,3.7702620642414035e-05
1.9440000000000002,1.8181818181818182e-05,0.0035777087639996667,1.6262312563634833e-05
1.9440000000000002,2.7272727272727273e-05,0.0035777087639996667,1.6262312563634833e-05
1.954,9.090909090909091e-06,0.002190890230020666,8.131156281817417e-06
1.954,1.8181818181818182e-05,0.0021908902300206666,9.958591954639385e-06
1.9560000000000002,9.090909090909091e-06,0.004560701700396556,8.131156281817417e-06
1.954,2.7272727272727273e-05,0.0021908902300206666,9.958591954639385e-06
1.956,5.4545454545454546e-05,0.0035777087639996667,1.5212000482437738e-05
1.9600000000000002,3.6363636363636364e-05,0.0028284271247461922,8.131156281817418e-06
1.954,0.0001,0.012198360545581537,4.87869376909045e-05
1.98,1.8181818181818182e-05,0.0040000000000000036,9.958591954639385e-06
1.97,3.6363636363636364e-05,0.0028284271247461922,8.131156281817418e-06
1.97,2.7272727272727273e-05,0.007483314773547888,9.958591954639385e-06
1.9759999999999998,1.8181818181818182e-05,0.006066300355241246,9.958591954639385e-06
1.982,1.8181818181818182e-05,0.003346640106136305,9.958591954639385e-06
1.984,2.7272727272727273e-05,0.004560701700396556,9.958591954639385e-06
1.9779999999999998,8.181818181818183e-05,0.011798304963002087,5.3628658922736824e-05
1.996,2.7272727272727273e-05,0.0045607017003965284,1.6262312563634833e-05
1.996,1.8181818181818182e-05,0.002190890230020666,9.958591954639385e-06
2.0,9.090909090909091e-06,0.002828427124746161,8.131156281817417e-06
2.006,1.8181818181818182e-05,0.004560701700396572,1.6262312563634833e-05
1.9959999999999998,7.272727272727273e-05,0.010807404868885066,4.5636001447313204e-05
2.006,2.7272727272727273e-05,0.0045607017003965675,9.958591954639385e-06
2.0140000000000002,2.7272727272727273e-05,0.0021908902300206176,9.958591954639385e-06
2.02,1.8181818181818182e-05,0.003999999999999915,9.958591954639385e-06
2.018,3.6363636363636364e-05,0.0017888543819997937,8.131156281817418e-06
2.02,0.0,0.0048989794855663245,0.0
2.034,1.8181818181818182e-05,0.005366563145999473,9.958591954639385e-06
2.024,3.6363636363636364e-05,0.00456070170039654,8.131156281817418e-06
2.0340000000000003,1.8181818181818182e-05,0.0035777087639996563,9.958591954639385e-06
2.04,9.090909090909091e-06,0.0028284271247461298,8.131156281817417e-06
2.0420000000000003,1.8181818181818182e-05,0.0017888543819997937,9.958591954639385e-06
2.0420000000000003,2.7272727272727273e-05,0.0017888543819997937,9.958591954639385e-06
2.0439999999999996,2.7272727272727273e-05,0.0021908902300206176,9.958591954639385e-06
2.05,1.8181818181818182e-05,0.0028284271247461922,9.958591954639385e-06
2.0460000000000003,3.6363636363636364e-05,0.0035777087639996077,2.3706190564373268e-05
2.0520000000000005,3.6363636363636364e-05,0.0033466401061362943,1.5212000482437737e-05
2.06,1.8181818181818182e-05,0.0028284271247461298,9.958591954639385e-06
2.066,1.8181818181818182e-05,0.0021908902300206176,9.958591954639385e-06
2.0700000000000003,1.8181818181818182e-05,0.010954451150103283,9.958591954639385e-06
2.06,7.272727272727273e-05,0.008485281374238597,2.439346884545225e-05
2.072,2.7272727272727273e-05,0.0033466401061362943,9.958591954639385e-06
2.0740000000000003,4.545454545454546e-05,0.0021908902300206176,0.0
2.076,1.8181818181818182e-05,0.0021908902300206176,9.958591954639385e-06
2.08,9.090909090909091e-06,0.006928203230275438,8.131156281817417e-06
2.076,4.545454545454546e-05,0.004560701700396541,1.2856486930664501e-05
2.082,4.545454545454546e-05,0.004381780460041365,1.8181818181818182e-05
2.09,2.7272727272727273e-05,0.0028284271247461922,9.958591954639385e-06
2.0940000000000003,2.7272727272727273e-05,0.0021908902300206176,9.958591954639385e-06
2.092,1.8181818181818182e-05,0.005932958789676535,9.958591954639385e-06
2.098,2.7272727272727273e-05,0.005215361924162096,1.6262312563634833e-05
2.1,2.7272727272727273e-05,0.0048989794855663245,9.958591954639385e-06
2.104,3.6363636363636364e-05,0.004560701700396517,8.131156281817418e-06
2.102,1.8181818181818182e-05,0.00521536192416211,9.958591954639385e-06
2.1060000000000003,2.7272727272727273e-05,0.008294576541331065,9.958591954639385e-06
2.118,1.8181818181818182e-05,0.0033466401061362306,9.958591954639385e-06
2.122,1.8181818181818182e-05,0.0017888543819997937,9.958591954639385e-06
2.1159999999999997,6.363636363636364e-05,0.00456070170039654,2.073046227452978e-05
2.124,3.6363636363636364e-05,0.0035777087639996866,1.5212000482437738e-05
2.124,2.7272727272727273e-05,0.007266360849833997,1.6262312563634833e-05
2.1320000000000006,4.545454545454546e-05,0.0059329587896764695,2.226808857075616e-05
2.1300000000000003,5.4545454545454546e-05,0.0040000000000000036,1.5212000482437737e-05
2.1420000000000003,1.8181818181818182e-05,0.0033466401061362306,9.958591954639385e-06
2.1400000000000006,4.545454545454546e-05,0.0028284271247461922,0.0
2.1420000000000003,2.7272727272727273e-05,0.0017888543819997937,9.958591954639385e-06
2.1420000000000003,4.545454545454546e-05,0.0017888543819998732,0.0
2.152,1.8181818181818182e-05,0.003346640106136305,9.958591954639385e-06
2.156,2.7272727272727273e-05,0.0035777087639995873,9.958591954639385e-06
2.1540000000000004,2.7272727272727273e-05,0.0021908902300206176,9.958591954639385e-06
2.168,1.8181818181818182e-05,0.005215361924162083,9.958591954639385e-06
2.162,3.6363636363636364e-05,0.0033466401061362735,8.131156281817418e-06
2.168,3.6363636363636364e-05,0.003346640106136305,1.5212000482437738e-05
2.1719999999999997,2.7272727272727273e-05,0.0017888543819998134,9.958591954639385e-06
2.1700000000000004,3.6363636363636364e-05,8.881784197001252e-17,8.131156281817418e-06
2.1740000000000004,5.4545454545454546e-05,0.0035777087639996563,8.131156281817418e-06
2.184,3.6363636363636364e-05,0.004560701700396517,1.5212000482437738e-05
2.19,9.090909090909091e-06,0.0028284271247461922,8.131156281817417e-06
2.1719999999999997,9.090909090909091e-06,0.009959919678390966,8.131156281817417e-06
2.1980000000000004,9.090909090909091e-06,0.0017888543819997937,8.131156281817417e-06
2.192,1.8181818181818182e-05,0.003346640106136305,9.958591954639385e-06
2.196,1.8181818181818182e-05,0.0021908902300206666,9.958591954639385e-06
2.2,1.8181818181818182e-05,0.0048989794855663245,9.958591954639385e-06
2.2020000000000004,2.7272727272727273e-05,0.0017888543819997937,9.958591954639385e-06
2.2180000000000004,1.8181818181818182e-05,0.007694153624668507,9.958591954639385e-06
2.21,9.090909090909091e-06,0.0040000000000000036,8.131156281817417e-06
2.21,4.545454545454546e-05,0.0028284271247461922,1.2856486930664501e-05
2.2220000000000004,1.8181818181818182e-05,0.005215361924162082,1.6262312563634833e-05
2.2180000000000004,9.090909090909091e-06,0.006572670690062004,8.131156281817417e-06
2.232,0.0,0.0017888543819998732,0.0
2.2300000000000004,1.8181818181818182e-05,0.0028284271247461922,9.958591954639385e-06
2.224,4.545454545454546e-05,0.004560701700396595,1.2856486930664501e-05
2.2340000000000004,1.8181818181818182e-05,0.00219089023002065,9.958591954639385e-06
2.236,2.7272727272727273e-05,0.0021908902300206176,9.958591954639385e-06
2.246,9.090909090909091e-06,0.0035777087639995873,8.131156281817417e-06
2.244,2.7272727272727273e-05,0.0021908902300206176,9.958591954639385e-06
2.242,2.7272727272727273e-05,0.0059329587896764695,9.958591954639385e-06
2.246,1.8181818181818182e-05,0.004560701700396517,9.958591954639385e-06
2.248,1.8181818181818182e-05,0.007155417527999243,9.958591954639385e-06
2.2600000000000002,3.6363636363636364e-05,0.005656854249492416,8.131156281817418e-06
2.2640000000000002,9.090909090909091e-06,0.0021908902300206826,8.131156281817417e-06
2.2619999999999996,4.545454545454546e-05,0.008671793355471523,1.2856486930664501e-05
2.266,2.7272727272727273e-05,0.010039920318408816,9.958591954639385e-06
2.262,2.7272727272727273e-05,0.007694153624668448,9.958591954639385e-06
2.268,5.4545454545454546e-05,0.0017888543819998732,8.131156281817417e-06
2.276,1.8181818181818182e-05,0.00606630035524124,9.958591954639385e-06
2.276,1.8181818181818182e-05,0.0021908902300206176,9.958591954639385e-06
2.2840000000000003,1.8181818181818182e-05,0.00219089023002065,9.958591954639385e-06
2.286,1.8181818181818182e-05,0.0021908902300206176,9.958591954639385e-06
2.2880000000000003,2.7272727272727273e-05,0.0033466401061362306,9.958591954639385e-06
2.29,1.8181818181818182e-05,0.0028284271247461298,9.958591954639385e-06
2.2980000000000005,3.6363636363636364e-05,0.0033466401061363156,8.131156281817418e-06
2.2939999999999996,4.545454545454546e-05,0.0060663003552412454,2.226808857075616e-05
2.3040000000000003,1.8181818181818182e-05,0.00219089023002065,9.958591954639385e-06
2.306,1.8181818181818182e-05,0.004560701700396571,9.958591954639385e-06
2.2960000000000003,8.181818181818183e-05,0.010430723848324249,4.340849595023027e-05
2.3080000000000003,3.6363636363636364e-05,0.0017888543819998732,1.5212000482437738e-05
2.298,9.09090909090909e-05,0.013682105101189631,5.1425947722658e-05
2.3160000000000003,2.7272727272727273e-05,0.00219089023002065,9.958591954639385e-06
2.33,1.8181818181818182e-05,0.006928203230275464,9.958591954639385e-06
2.33,9.090909090909091e-06,0.0028284271247461298,8.131156281817417e-06
2.338,9.090909090909091e-06,0.0017888543819997937,8.131156281817417e-06
2.312,0.00010909090909090909,0.01425482374496438,5.238131014868339e-05
2.336,3.6363636363636364e-05,0.0035777087639996766,8.131156281817418e-06
2.33,3.6363636363636364e-05,0.00489897948556636,8.131156281817418e-06
2.342,3.6363636363636364e-05,0.0017888543819997937,8.131156281817418e-06
2.346,2.7272727272727273e-05,0.0035777087639995873,9.958591954639385e-06
2.35,2.7272727272727273e-05,0.00489897948556636,9.958591954639385e-06
2.344,3.6363636363636364e-05,0.004560701700396524,1.5212000482437738e-05
2.34,7.272727272727273e-05,0.009380831519646885,4.5636001447313204e-05
2.364,2.7272727272727273e-05,0.004560701700396603,9.958591954639385e-06
2.356,1.8181818181818182e-05,0.00219089023002065,9.958591954639385e-06
2.368,1.8181818181818182e-05,0.0033466401061362306,9.958591954639385e-06
2.368,1.8181818181818182e-05,0.0033466401061362306,9.958591954639385e-06
2.364,2.7272727272727273e-05,0.004560701700396509,9.958591954639385e-06
2.368,2.7272727272727273e-05,0.004381780460041308,9.958591954639385e-06
2.376,1.8181818181818182e-05,0.0021908902300206176,9.958591954639385e-06
2.38,2.7272727272727273e-05,0.0028284271247461922,9.958591954639385e-06
2.3840000000000003,2.7272727272727273e-05,0.0021908902300206176,9.958591954639385e-06
2.3820000000000006,5.4545454545454546e-05,0.005932958789676535,2.987577586391815e-05
